,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
5495,0,25.0,2.5,0,9654,1,True,False,False,False,False,True
5496,1,59.0,3.0,0,411,0,False,False,True,True,False,False
5497,0,99.0,1.0,0,1598,0,False,False,True,True,False,False
5498,1,42.0,3.0,1,294,1,False,False,True,False,False,True
5499,0,48.0,5.0,0,2925,1,False,True,False,False,False,True
5500,1,95.0,2.0,0,984,0,False,True,False,True,False,False
5501,0,100.0,3.0,0,7252,1,False,False,True,False,False,True
5502,0,82.0,2.0,1,9114,0,False,True,False,True,False,False
5503,0,94.0,3.0,0,8265,1,True,False,False,False,True,False
5504,0,93.0,1.0,0,7818,1,False,True,False,False,True,False
5505,0,33.0,1.0,0,8199,0,False,False,True,True,False,False
5506,0,97.0,0.0,0,3529,1,False,True,False,False,False,True
5507,1,98.0,1.0,1,5840,1,False,False,True,False,False,True
5508,1,94.0,2.0,0,3056,1,False,True,False,False,False,True
5509,0,63.0,2.0,0,9250,1,False,False,True,False,True,False
5510,1,69.0,0.0,0,2567,1,True,False,False,False,False,True
5511,1,11.0,3.0,0,939,1,True,False,False,False,True,False
5512,1,80.0,2.0,0,4578,0,False,False,True,False,True,False
5513,0,15.0,2.0,1,4345,0,False,False,True,False,True,False
5514,1,35.0,4.0,1,6789,1,False,True,False,False,True,False
5515,1,6.0,2.5,1,5071,1,False,False,True,False,True,False
5516,1,9.0,1.0,1,5509,0,False,True,False,False,True,False
5517,1,78.0,4.0,0,4902,1,False,False,True,False,True,False
5518,1,94.0,5.0,1,7202,1,False,True,False,False,True,False
5519,1,68.0,1.0,1,7942,0,False,True,False,True,False,False
5520,0,75.0,1.0,1,9592,0,False,False,True,True,False,False
5521,0,41.0,0.0,0,9631,0,False,True,False,False,True,False
5522,1,88.0,3.0,1,9839,1,False,False,True,False,False,True
5523,0,69.0,0.0,0,3513,1,False,False,True,False,False,True
5524,0,17.0,5.0,0,4539,1,False,False,True,False,False,True
5525,0,93.0,3.0,1,181,0,False,False,True,True,False,False
5526,0,97.0,5.0,0,3610,0,False,False,True,True,False,False
5527,1,69.0,0.0,1,343,1,False,True,False,False,False,True
5528,1,44.0,0.0,0,1068,0,False,False,True,False,True,False
5529,1,14.0,3.0,1,3699,1,False,True,False,False,False,True
5530,0,5.0,0.0,1,1123,1,False,True,False,False,False,True
5531,1,92.0,1.0,1,5989,1,False,False,True,False,False,True
5532,1,53.0,2.0,1,3143,1,False,True,False,False,False,True
5533,1,100.0,3.0,1,2712,1,False,False,True,False,False,True
5534,1,40.0,0.0,1,2931,1,False,True,False,False,False,True
5535,0,47.0,3.0,0,5035,0,False,True,False,True,False,False
5536,0,54.0,4.0,1,289,0,False,False,True,True,False,False
5537,1,42.0,4.0,1,1338,1,False,True,False,True,False,False
5538,0,2.0,5.0,1,3638,1,False,False,True,False,False,True
5539,1,100.0,1.0,0,7964,0,True,False,False,True,False,False
5540,0,62.0,2.0,0,7088,1,True,False,False,False,True,False
5541,1,34.0,5.0,0,2292,1,False,False,True,False,True,False
5542,0,71.0,3.0,1,890,0,False,False,True,True,False,False
5543,0,13.0,1.0,0,3825,0,False,False,True,True,False,False
5544,0,46.0,3.0,0,2609,0,True,False,False,True,False,False
5545,1,89.0,4.0,0,563,1,False,True,False,False,False,True
5546,0,68.0,2.5,0,7019,1,False,True,False,False,True,False
5547,1,57.0,0.0,0,960,0,True,False,False,False,True,False
5548,1,81.0,5.0,0,6320,1,False,True,False,False,False,True
5549,1,56.0,2.0,1,7905,0,False,False,True,False,True,False
5550,1,50.0,1.0,0,8140,0,False,False,True,True,False,False
5551,0,12.0,4.0,0,9237,0,False,True,False,False,True,False
5552,0,64.0,4.0,1,2616,0,False,False,True,True,False,False
5553,1,97.0,1.0,0,2651,0,False,False,True,True,False,False
5554,0,14.0,2.5,0,6264,0,False,False,True,False,True,False
5555,1,66.0,1.0,1,1831,1,False,False,True,False,False,True
5556,1,96.0,1.0,0,403,0,False,True,False,False,True,False
5557,1,22.0,1.0,1,4824,0,False,True,False,True,False,False
5558,1,31.0,5.0,1,4152,1,False,True,False,True,False,False
5559,0,92.0,1.0,0,4155,0,False,False,True,True,False,False
5560,1,48.0,3.0,0,6979,1,True,False,False,False,True,False
5561,0,35.0,5.0,1,3123,0,False,False,True,True,False,False
5562,1,21.0,4.0,1,3865,1,False,True,False,False,False,True
5563,1,100.0,2.5,1,6806,1,False,True,False,False,False,True
5564,0,80.0,0.0,0,2262,1,True,False,False,False,False,True
5565,0,7.0,5.0,0,7457,1,False,True,False,False,True,False
5566,0,15.0,5.0,1,7139,1,False,True,False,False,False,True
5567,1,4.0,0.0,0,5195,0,False,True,False,True,False,False
5568,0,81.0,2.0,1,7463,1,False,False,True,False,True,False
5569,1,34.0,0.0,1,1207,1,False,False,True,False,True,False
5570,0,2.0,0.0,0,8420,1,True,False,False,False,True,False
5571,0,89.0,2.0,1,8278,0,False,True,False,True,False,False
5572,1,15.0,5.0,0,3286,0,False,True,False,True,False,False
5573,0,2.0,0.0,1,5094,1,False,False,True,False,False,True
5574,0,4.0,1.0,1,9970,1,False,True,False,False,False,True
5575,0,54.0,5.0,0,4062,1,False,False,True,False,False,True
5576,1,4.0,4.0,1,7278,1,False,True,False,False,True,False
5577,1,29.0,0.0,1,2596,1,False,False,True,False,False,True
5578,0,48.0,5.0,1,3783,1,False,True,False,False,True,False
5579,1,44.0,0.0,1,3492,1,False,False,True,False,False,True
5580,1,33.0,0.0,0,4355,1,False,True,False,False,False,True
5581,0,90.0,4.0,0,3827,1,False,True,False,False,True,False
5582,0,43.0,3.0,0,7336,1,False,True,False,False,False,True
5583,0,6.0,1.0,0,6380,1,False,True,False,False,False,True
5584,0,0.0,3.0,1,8320,0,False,False,True,True,False,False
5585,0,0.0,5.0,1,2046,1,False,False,True,False,True,False
5586,1,54.0,2.5,1,2904,0,False,False,True,True,False,False
5587,1,71.0,5.0,0,5495,1,False,True,False,False,False,True
5588,1,16.0,3.0,0,3795,0,True,False,False,True,False,False
5589,1,79.0,4.0,0,2784,1,False,False,True,False,False,True
5590,1,57.0,2.0,0,556,1,False,True,False,False,False,True
5591,0,4.0,0.0,0,2092,1,False,False,True,False,False,True
5592,0,62.0,4.0,1,3199,1,False,True,False,False,False,True
5593,0,100.0,0.0,0,6430,1,True,False,False,False,False,True
5594,0,82.0,5.0,1,1866,1,False,True,False,True,False,False
5595,1,26.0,4.0,1,9329,1,False,True,False,False,True,False
5596,1,22.0,1.0,1,5560,0,False,True,False,True,False,False
5597,0,53.0,2.0,0,5187,0,False,False,True,True,False,False
5598,0,20.0,3.0,0,8932,0,False,True,False,False,True,False
5599,1,36.0,3.0,1,341,0,False,False,True,True,False,False
5600,0,100.0,2.5,1,3375,1,False,False,True,False,False,True
5601,0,14.0,5.0,0,6508,1,False,False,True,False,False,True
5602,0,100.0,0.0,1,2196,1,False,False,True,False,True,False
5603,1,100.0,1.0,1,4022,0,False,False,True,False,True,False
5604,1,91.0,1.0,0,364,1,False,False,True,False,True,False
5605,0,82.0,5.0,1,3728,1,False,True,False,False,True,False
5606,1,43.0,3.0,1,6919,0,False,True,False,True,False,False
5607,1,36.0,3.0,1,214,0,False,True,False,True,False,False
5608,0,96.0,4.0,0,7924,1,False,False,True,False,False,True
5609,0,17.0,0.0,1,7435,0,False,True,False,False,True,False
5610,1,100.0,5.0,0,582,1,False,True,False,False,True,False
5611,1,13.0,0.0,1,6910,0,False,False,True,False,True,False
5612,1,12.0,1.0,0,5977,1,True,False,False,False,False,True
5613,0,35.0,0.0,0,9256,0,False,False,True,True,False,False
5614,1,86.0,4.0,0,5148,1,False,True,False,False,False,True
5615,0,59.0,2.0,0,8775,0,False,True,False,False,True,False
5616,0,29.0,1.0,0,9120,0,False,True,False,False,True,False
5617,0,26.0,2.5,1,1492,1,False,True,False,False,True,False
5618,0,46.0,2.5,1,4079,1,False,True,False,False,False,True
5619,0,54.0,4.0,0,465,1,False,False,True,False,False,True
5620,0,24.0,4.0,0,6845,1,True,False,False,False,False,True
5621,0,27.0,3.0,0,1100,0,False,False,True,True,False,False
5622,1,1.0,3.0,0,6801,1,False,False,True,False,False,True
5623,0,100.0,5.0,1,6716,1,False,False,True,False,False,True
5624,0,62.0,0.0,1,878,0,False,False,True,True,False,False
5625,0,19.0,0.0,1,5725,0,False,True,False,True,False,False
5626,1,10.0,4.0,0,7012,0,True,False,False,True,False,False
5627,0,46.0,2.0,0,8437,0,False,True,False,False,True,False
5628,1,65.0,1.0,1,6825,0,False,False,True,True,False,False
5629,0,67.0,0.0,1,1476,1,False,True,False,False,False,True
5630,0,100.0,0.0,0,9471,0,False,True,False,True,False,False
5631,1,57.0,0.0,0,2933,1,False,True,False,False,True,False
5632,1,57.0,1.0,1,6837,1,False,False,True,False,True,False
5633,0,2.0,0.0,0,4226,1,False,True,False,False,True,False
5634,0,19.0,1.0,1,8557,1,False,True,False,False,False,True
5635,0,57.0,5.0,0,7221,1,False,True,False,False,True,False
5636,0,10.0,0.0,0,6797,1,True,False,False,False,False,True
5637,0,100.0,2.0,1,7607,1,False,False,True,False,False,True
5638,0,12.0,0.0,1,8914,1,False,False,True,False,False,True
5639,0,53.0,0.0,0,6006,1,False,True,False,False,False,True
5640,1,62.0,0.0,1,7101,1,False,False,True,False,True,False
5641,1,77.0,4.0,1,57,1,False,True,False,False,False,True
5642,0,75.0,1.0,0,4486,1,False,False,True,False,True,False
5643,1,61.0,2.5,1,2908,1,False,False,True,False,False,True
5644,0,2.0,0.0,1,8686,1,False,True,False,False,True,False
5645,1,41.0,4.0,1,8307,1,False,True,False,False,False,True
5646,0,30.0,4.0,0,8335,1,True,False,False,False,False,True
5647,0,54.0,0.0,0,7620,0,False,True,False,True,False,False
5648,1,23.0,0.0,1,8542,1,False,True,False,False,False,True
5649,1,27.0,3.0,1,9442,0,False,True,False,True,False,False
5650,1,53.0,0.0,1,9709,1,False,False,True,False,True,False
5651,0,7.0,3.0,0,9291,1,True,False,False,False,False,True
5652,0,65.0,0.0,1,717,0,False,False,True,False,True,False
5653,1,45.0,1.0,1,2930,1,False,True,False,False,False,True
5654,1,45.0,2.5,1,653,1,False,False,True,False,True,False
5655,1,96.0,4.0,1,2083,1,False,True,False,False,False,True
5656,0,20.0,1.0,1,2532,0,False,False,True,True,False,False
5657,0,23.0,5.0,1,7115,1,False,True,False,False,True,False
5658,1,89.0,3.0,0,2851,1,False,False,True,False,True,False
5659,1,87.0,5.0,1,2358,1,False,False,True,False,False,True
5660,0,90.0,4.0,0,448,0,True,False,False,True,False,False
5661,1,100.0,1.0,1,1776,1,False,False,True,False,False,True
5662,1,79.0,3.0,1,5823,0,False,True,False,True,False,False
5663,1,76.0,4.0,1,95,0,False,False,True,False,True,False
5664,0,65.0,1.0,1,5886,0,False,False,True,True,False,False
5665,0,90.0,1.0,0,9672,0,False,True,False,False,True,False
5666,1,66.0,1.0,0,9433,0,False,False,True,True,False,False
5667,1,53.0,0.0,1,6661,1,False,True,False,False,False,True
5668,0,31.0,3.0,0,8391,0,False,False,True,False,True,False
5669,0,88.0,5.0,0,6162,1,False,False,True,False,True,False
5670,0,71.0,3.0,0,9388,0,False,False,True,True,False,False
5671,0,54.0,3.0,0,6392,0,True,False,False,True,False,False
5672,0,82.0,5.0,1,2245,0,False,False,True,True,False,False
5673,1,77.0,2.0,1,2636,0,False,False,True,True,False,False
5674,1,77.0,0.0,1,7691,1,False,True,False,False,True,False
5675,0,98.0,4.0,1,3800,0,False,False,True,True,False,False
5676,1,84.0,2.0,0,6343,1,False,True,False,False,False,True
5677,0,0.0,4.0,0,6013,1,True,False,False,False,True,False
5678,1,52.0,1.0,0,3469,0,False,False,True,False,True,False
5679,1,84.0,4.0,1,4921,0,False,False,True,False,True,False
5680,0,77.0,1.0,1,2356,0,False,False,True,True,False,False
5681,0,36.0,2.0,1,1563,1,False,False,True,False,True,False
5682,0,88.0,2.5,0,8068,0,False,True,False,True,False,False
5683,1,78.0,2.5,1,2378,0,False,False,True,True,False,False
5684,0,39.0,1.0,1,6952,1,False,False,True,False,False,True
5685,0,95.0,4.0,1,3821,1,False,False,True,False,False,True
5686,1,93.0,4.0,1,6506,0,False,False,True,False,True,False
5687,0,78.0,2.0,1,9230,1,False,False,True,False,True,False
5688,1,45.0,3.0,1,8575,1,False,True,False,False,False,True
5689,0,71.0,5.0,1,4992,0,False,False,True,True,False,False
5690,0,79.0,3.0,0,5496,1,False,True,False,False,False,True
5691,1,45.0,4.0,0,6020,0,False,True,False,True,False,False
5692,0,79.0,0.0,0,1624,0,True,False,False,False,True,False
5693,1,17.0,2.5,1,1065,0,False,False,True,True,False,False
5694,1,2.0,5.0,0,1014,1,False,True,False,False,True,False
5695,0,100.0,4.0,0,9703,1,False,True,False,False,False,True
5696,1,4.0,4.0,0,2093,0,False,True,False,True,False,False
5697,0,24.0,2.0,1,8315,1,False,False,True,False,True,False
5698,1,78.0,5.0,0,7833,0,False,True,False,True,False,False
5699,0,65.0,0.0,0,2670,1,False,False,True,False,False,True
5700,0,100.0,0.0,1,228,1,False,False,True,False,False,True
5701,1,48.0,5.0,1,7304,0,False,False,True,True,False,False
5702,1,70.0,5.0,1,2718,1,False,True,False,False,False,True
5703,0,2.0,3.0,1,1982,1,False,True,False,False,True,False
5704,0,33.0,4.0,0,9862,1,False,True,False,False,False,True
5705,0,36.0,3.0,1,3077,0,False,True,False,True,False,False
5706,0,71.0,2.0,0,575,1,False,False,True,False,False,True
5707,0,80.0,2.5,1,1691,1,False,True,False,False,True,False
5708,1,8.0,1.0,0,537,1,False,True,False,False,False,True
5709,1,33.0,2.0,1,4108,0,False,False,True,True,False,False
5710,0,40.0,1.0,1,300,1,False,True,False,False,True,False
5711,0,61.0,4.0,0,5190,1,True,False,False,False,False,True
5712,1,45.0,3.0,0,6181,1,False,True,False,False,True,False
5713,0,58.0,1.0,0,3679,1,False,True,False,False,False,True
5714,0,45.0,3.0,0,1463,1,False,False,True,False,False,True
5715,1,2.0,5.0,0,3338,1,False,True,False,False,False,True
5716,0,21.0,4.0,0,5931,1,False,True,False,False,False,True
5717,1,64.0,0.0,1,5995,0,False,False,True,True,False,False
5718,1,89.0,0.0,0,7626,0,True,False,False,True,False,False
5719,0,17.0,2.0,0,1557,1,False,True,False,False,True,False
5720,1,55.0,4.0,0,2173,1,False,True,False,False,False,True
5721,0,41.0,0.0,1,7879,0,False,True,False,False,True,False
5722,1,100.0,2.5,0,1673,1,True,False,False,False,True,False
5723,1,63.0,1.0,0,9837,1,True,False,False,False,False,True
5724,0,100.0,5.0,1,2714,1,False,False,True,False,True,False
5725,1,100.0,5.0,1,4823,1,False,True,False,False,True,False
5726,1,46.0,1.0,0,6475,0,True,False,False,True,False,False
5727,0,4.0,4.0,0,9733,0,False,True,False,True,False,False
5728,0,18.0,0.0,0,6762,1,False,False,True,False,False,True
5729,1,74.0,3.0,1,3468,0,False,True,False,True,False,False
5730,1,100.0,4.0,0,6243,1,True,False,False,False,False,True
5731,0,51.0,5.0,0,6064,0,False,False,True,True,False,False
5732,1,55.0,3.0,0,2905,0,False,False,True,True,False,False
5733,0,43.0,1.0,1,7795,1,False,True,False,False,True,False
5734,0,59.0,2.0,1,1937,1,False,False,True,False,True,False
5735,1,76.0,2.0,0,8252,1,True,False,False,False,True,False
5736,1,36.0,2.5,1,7085,0,False,True,False,True,False,False
5737,0,90.0,5.0,0,5851,0,False,True,False,True,False,False
5738,1,81.0,1.0,0,2187,1,False,True,False,False,False,True
5739,1,45.0,2.5,1,2469,1,False,True,False,False,True,False
5740,0,89.0,1.0,1,7776,1,False,True,False,False,False,True
5741,0,59.0,2.0,0,3302,0,False,False,True,True,False,False
5742,1,2.0,2.0,0,4773,1,False,True,False,False,False,True
5743,1,83.0,2.0,0,3450,1,False,False,True,False,False,True
5744,0,90.0,1.0,1,1569,1,False,True,False,False,False,True
5745,1,96.0,2.5,1,8160,0,False,False,True,True,False,False
5746,0,39.0,0.0,1,5416,1,False,True,False,False,False,True
5747,1,87.0,1.0,1,8979,1,False,True,False,False,True,False
5748,0,3.0,3.0,1,5504,0,False,True,False,True,False,False
5749,0,100.0,3.0,1,996,1,False,False,True,False,False,True
5750,0,74.0,0.0,0,4431,0,False,False,True,False,True,False
5751,0,23.0,2.5,1,7253,1,False,True,False,False,False,True
5752,0,90.0,3.0,0,5308,1,False,False,True,False,False,True
5753,0,96.0,5.0,1,9145,1,False,True,False,False,False,True
5754,0,2.0,2.5,0,5993,1,False,False,True,False,True,False
5755,0,17.0,5.0,1,4358,0,False,False,True,True,False,False
5756,0,85.0,5.0,0,1264,1,False,False,True,False,True,False
5757,0,98.0,0.0,0,5803,0,True,False,False,False,True,False
5758,0,23.0,2.0,0,5013,0,True,False,False,True,False,False
5759,0,52.0,3.0,0,7443,0,True,False,False,True,False,False
5760,1,52.0,2.0,1,6796,1,False,True,False,False,False,True
5761,0,93.0,1.0,0,1704,1,True,False,False,False,True,False
5762,0,42.0,1.0,0,2138,1,False,False,True,False,False,True
5763,0,83.0,3.0,0,4584,1,False,True,False,False,False,True
5764,1,42.0,2.0,1,6629,0,False,True,False,True,False,False
5765,1,15.0,3.0,0,37,0,False,False,True,False,True,False
5766,0,49.0,0.0,0,5907,0,False,True,False,True,False,False
5767,1,90.0,0.0,0,8986,0,False,True,False,True,False,False
5768,0,31.0,0.0,0,785,0,False,False,True,True,False,False
5769,1,37.0,2.0,0,1442,1,False,True,False,False,True,False
5770,0,51.0,5.0,0,6185,1,True,False,False,True,False,False
5771,0,90.0,2.0,1,5557,1,False,False,True,False,True,False
5772,1,24.0,5.0,0,7895,1,True,False,False,False,True,False
5773,1,9.0,5.0,1,8807,0,False,False,True,True,False,False
5774,1,38.0,5.0,0,8191,1,True,False,False,False,False,True
5775,1,68.0,2.0,1,7456,0,False,True,False,True,False,False
5776,1,67.0,2.0,0,6777,0,False,False,True,True,False,False
5777,0,77.0,0.0,0,5425,1,False,False,True,False,False,True
5778,1,36.0,2.0,0,1789,1,False,True,False,False,False,True
5779,1,94.0,5.0,1,7689,1,False,True,False,True,False,False
5780,0,65.0,5.0,0,198,1,False,True,False,False,True,False
5781,0,10.0,2.5,1,7554,0,False,True,False,True,False,False
5782,1,31.0,4.0,1,3582,1,False,True,False,False,False,True
5783,0,27.0,0.0,0,4429,1,True,False,False,False,True,False
5784,1,2.0,5.0,1,3301,1,False,False,True,False,False,True
5785,0,20.0,0.0,0,2868,1,False,False,True,False,True,False
5786,1,100.0,0.0,0,5285,1,False,True,False,False,True,False
5787,1,52.0,4.0,0,6347,0,True,False,False,True,False,False
5788,0,86.0,2.0,0,340,1,False,True,False,False,False,True
5789,0,84.0,1.0,1,5983,0,False,False,True,False,True,False
5790,0,18.0,5.0,0,2941,0,False,False,True,False,True,False
5791,1,83.0,4.0,0,6031,1,False,True,False,False,True,False
5792,0,21.0,5.0,0,2271,1,True,False,False,True,False,False
5793,1,100.0,1.0,0,4271,1,False,False,True,False,True,False
5794,0,5.0,1.0,0,135,0,False,False,True,True,False,False
5795,1,28.0,3.0,0,4978,1,False,True,False,False,True,False
5796,0,27.0,2.0,1,2993,0,False,True,False,False,True,False
5797,0,4.0,3.0,0,4148,0,False,True,False,True,False,False
5798,0,58.0,3.0,0,5942,0,False,False,True,False,True,False
5799,1,48.0,2.0,1,3810,1,False,False,True,False,False,True
5800,1,96.0,5.0,0,9255,1,False,False,True,False,False,True
5801,1,100.0,3.0,0,6984,1,False,True,False,False,False,True
5802,1,46.0,5.0,1,9121,1,False,True,False,False,True,False
5803,0,10.0,2.5,1,4113,1,False,True,False,False,False,True
5804,0,4.0,4.0,0,7603,0,True,False,False,True,False,False
5805,0,36.0,4.0,1,5436,1,False,True,False,True,False,False
5806,0,55.0,1.0,0,1548,0,True,False,False,True,False,False
5807,1,75.0,5.0,1,3395,1,False,False,True,False,False,True
5808,0,68.0,1.0,0,986,1,True,False,False,False,True,False
5809,0,32.0,5.0,0,4922,0,False,True,False,True,False,False
5810,1,35.0,5.0,1,27,1,False,True,False,False,False,True
5811,0,99.0,4.0,1,172,0,False,False,True,True,False,False
5812,1,13.0,0.0,0,1952,0,True,False,False,True,False,False
5813,0,28.0,2.5,1,2037,1,False,True,False,False,True,False
5814,0,82.0,4.0,0,9995,1,False,False,True,False,False,True
5815,0,36.0,4.0,0,8182,0,False,False,True,True,False,False
5816,0,68.0,5.0,0,5734,0,False,False,True,False,True,False
5817,0,24.0,2.0,0,1850,0,True,False,False,False,True,False
5818,0,3.0,4.0,0,5733,1,False,False,True,False,True,False
5819,0,14.0,5.0,0,4369,1,False,True,False,False,True,False
5820,1,37.0,1.0,0,1430,1,False,True,False,False,False,True
5821,0,64.0,2.0,0,1042,1,False,False,True,False,False,True
5822,1,83.0,3.0,0,3305,1,True,False,False,False,True,False
5823,1,12.0,3.0,0,9243,1,False,True,False,False,True,False
5824,1,88.0,3.0,1,3541,1,False,False,True,False,False,True
5825,1,65.0,5.0,0,8991,1,False,True,False,False,True,False
5826,0,84.0,1.0,0,3400,1,False,True,False,False,False,True
5827,1,93.0,4.0,0,3997,1,True,False,False,False,True,False
5828,1,97.0,4.0,1,378,1,False,True,False,False,False,True
5829,0,14.0,1.0,0,3612,1,False,False,True,False,False,True
5830,1,98.0,1.0,1,6400,1,False,True,False,False,True,False
5831,0,54.0,5.0,1,2217,1,False,True,False,True,False,False
5832,0,95.0,3.0,0,5371,1,True,False,False,False,False,True
5833,1,84.0,2.0,0,2366,1,False,True,False,False,False,True
5834,0,20.0,1.0,0,5345,1,True,False,False,False,True,False
5835,0,5.0,2.5,1,1643,1,False,True,False,False,False,True
5836,1,67.0,0.0,1,1576,1,False,True,False,False,True,False
5837,0,96.0,3.0,0,1021,0,False,True,False,False,True,False
5838,1,46.0,5.0,1,1771,1,False,True,False,False,False,True
5839,0,8.0,3.0,1,8906,0,False,False,True,True,False,False
5840,1,100.0,0.0,1,3809,0,False,False,True,False,True,False
5841,0,79.0,5.0,0,8517,1,False,True,False,False,True,False
5842,0,97.0,1.0,0,5002,1,False,True,False,False,False,True
5843,1,49.0,2.5,1,5232,0,False,True,False,True,False,False
5844,0,16.0,2.0,0,5106,0,False,True,False,False,True,False
5845,0,20.0,4.0,1,9597,1,False,True,False,True,False,False
5846,1,74.0,4.0,1,682,1,False,False,True,False,False,True
5847,1,45.0,2.0,1,6145,0,False,False,True,True,False,False
5848,0,52.0,1.0,0,1765,1,False,False,True,False,False,True
5849,0,60.0,3.0,1,204,1,False,True,False,False,False,True
5850,0,49.0,2.5,1,6344,1,False,False,True,False,False,True
5851,1,83.0,2.0,0,7290,0,False,True,False,True,False,False
5852,0,88.0,2.5,0,2742,0,False,False,True,False,True,False
5853,1,70.0,2.0,0,1882,1,False,True,False,False,True,False
5854,0,56.0,1.0,0,4958,1,False,False,True,False,False,True
5855,0,47.0,5.0,1,307,1,False,True,False,False,True,False
5856,1,32.0,3.0,0,5693,0,False,False,True,True,False,False
5857,1,10.0,5.0,0,730,1,False,True,False,False,False,True
5858,1,57.0,0.0,0,8530,1,True,False,False,False,False,True
5859,1,52.0,2.5,0,4866,1,False,False,True,False,False,True
5860,1,46.0,0.0,0,1310,0,False,True,False,True,False,False
5861,0,37.0,0.0,0,8967,0,False,True,False,False,True,False
5862,1,19.0,0.0,0,913,0,False,True,False,True,False,False
5863,0,100.0,5.0,1,91,1,False,True,False,True,False,False
5864,1,85.0,4.0,1,5586,1,False,True,False,False,True,False
5865,1,14.0,5.0,0,1429,1,False,True,False,False,True,False
5866,0,31.0,3.0,1,1416,1,False,True,False,False,False,True
5867,1,40.0,4.0,1,5080,1,False,False,True,False,False,True
5868,0,17.0,2.5,0,6082,1,False,True,False,False,True,False
5869,1,82.0,2.0,0,5616,0,False,False,True,True,False,False
5870,0,54.0,2.0,1,3665,0,False,False,True,True,False,False
5871,0,100.0,2.0,0,1373,1,True,False,False,False,False,True
5872,1,69.0,0.0,0,9689,1,False,True,False,False,True,False
5873,0,79.0,1.0,0,3879,1,True,False,False,False,False,True
5874,1,97.0,1.0,0,3808,1,False,True,False,False,False,True
5875,1,100.0,5.0,0,8084,1,True,False,False,True,False,False
5876,0,79.0,4.0,0,802,1,False,True,False,False,False,True
5877,1,26.0,3.0,0,6917,0,False,False,True,True,False,False
5878,1,54.0,4.0,0,8057,1,False,False,True,False,False,True
5879,1,43.0,2.0,0,8617,0,False,False,True,True,False,False
5880,1,69.0,1.0,0,1902,1,False,True,False,False,False,True
5881,1,62.0,1.0,1,4519,0,False,False,True,False,True,False
5882,1,19.0,1.0,1,8145,1,False,False,True,False,False,True
5883,0,74.0,3.0,1,613,1,False,False,True,False,False,True
5884,1,53.0,4.0,1,2224,1,False,True,False,False,True,False
5885,0,70.0,2.5,1,1481,1,False,False,True,False,False,True
5886,1,99.0,5.0,0,2913,1,True,False,False,False,True,False
5887,1,100.0,5.0,0,49,1,False,False,True,False,False,True
5888,1,93.0,1.0,1,8010,1,False,False,True,False,False,True
5889,0,40.0,3.0,0,3920,1,False,True,False,False,True,False
5890,0,27.0,5.0,1,1167,1,False,False,True,False,False,True
5891,0,34.0,2.5,0,3063,1,True,False,False,False,False,True
5892,0,13.0,1.0,0,9611,1,False,True,False,False,True,False
5893,0,87.0,4.0,0,2687,0,False,True,False,True,False,False
5894,0,71.0,0.0,0,8460,1,False,False,True,False,False,True
5895,1,27.0,2.0,0,9251,0,False,False,True,True,False,False
5896,0,63.0,0.0,0,4438,0,True,False,False,True,False,False
5897,1,61.0,1.0,1,317,0,False,True,False,False,True,False
5898,1,25.0,3.0,1,1680,1,False,True,False,False,False,True
5899,0,35.0,2.0,0,2360,1,False,False,True,False,False,True
5900,1,43.0,0.0,1,8790,1,False,False,True,False,False,True
5901,0,37.0,2.0,0,995,1,False,False,True,False,False,True
5902,1,95.0,4.0,0,1376,0,False,True,False,True,False,False
5903,0,15.0,2.5,1,2194,0,False,False,True,False,True,False
5904,1,85.0,2.5,1,899,1,False,True,False,False,True,False
5905,0,93.0,2.0,0,5018,0,True,False,False,True,False,False
5906,0,79.0,4.0,0,664,0,False,False,True,True,False,False
5907,1,63.0,1.0,1,7828,0,False,False,True,False,True,False
5908,1,58.0,2.0,0,9205,0,False,True,False,True,False,False
5909,0,4.0,4.0,0,2658,0,True,False,False,True,False,False
5910,1,52.0,3.0,1,9598,1,False,True,False,False,False,True
5911,0,86.0,2.5,0,6802,0,True,False,False,True,False,False
5912,0,30.0,3.0,0,6051,1,False,False,True,False,False,True
5913,0,34.0,3.0,1,9583,0,False,False,True,True,False,False
5914,0,84.0,0.0,0,8196,1,False,False,True,False,False,True
5915,0,34.0,3.0,0,7653,0,False,True,False,False,True,False
5916,1,54.0,2.0,0,2246,1,False,False,True,False,True,False
5917,0,4.0,2.0,0,6486,0,False,True,False,True,False,False
5918,0,52.0,2.5,1,2472,1,False,True,False,False,True,False
5919,1,24.0,2.0,1,5658,1,False,True,False,False,False,True
5920,1,12.0,3.0,0,3842,0,False,False,True,True,False,False
5921,1,1.0,2.5,0,3052,1,False,False,True,False,True,False
5922,1,63.0,4.0,1,9937,1,False,True,False,False,False,True
5923,0,47.0,4.0,0,4017,0,False,True,False,True,False,False
5924,1,67.0,1.0,0,2221,0,True,False,False,True,False,False
5925,0,70.0,5.0,1,4255,1,False,True,False,False,False,True
5926,1,59.0,1.0,1,3762,0,False,False,True,False,True,False
5927,0,46.0,3.0,1,6323,1,False,True,False,False,False,True
5928,0,3.0,3.0,1,2896,1,False,False,True,False,False,True
5929,0,8.0,2.5,1,8889,0,False,True,False,True,False,False
5930,0,60.0,1.0,0,1798,1,False,True,False,False,True,False
5931,1,14.0,5.0,0,8752,0,False,True,False,True,False,False
